task,target_column,model_group,model_name,feature_name,mean_importance,std_importance,signed_mean_importance,n_folds
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,momentum_12m_minus_1m,0.050243401184348585,0.0972089148644916,0.031123006388310365,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,volume_change_3m,0.049229993414053375,0.03462542542518216,-0.021125223798617247,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,return_1m,0.045160120034863964,0.03415003999716797,-0.028588218359432146,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,return_6m,0.044184614841196165,0.04470117137204337,0.030361708136138095,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,dollar_volume,0.04325082324266131,0.024871887281949855,0.04178058595868312,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,return_3m,0.04133912502905818,0.03824648069267771,0.02193902074057104,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,price_above_200d_ma,0.03790628869670615,0.030607904398211178,0.01502765733529386,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,yield_curve_slope,0.037373616743713076,0.02358054777256855,-0.02262920477222017,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,rate_level,0.035554350033682285,0.024180764895009865,0.01262546090625125,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,vix_change,0.03496619700072888,0.01952987975534201,-0.0058266675934186335,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,vix_level,0.029807118830132904,0.02760325144684779,-0.01649102218420513,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,credit_spread_level,0.028796080232270437,0.018588072935527354,-0.009432589914050772,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,rate_change_3m,0.02082435300378042,0.017150835694551576,-0.004683573047861065,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,rate_change_1m,0.020624031618516597,0.017353686260945446,0.01937101597772124,162
